Road,Home,Road_score,Home_score,Home_w,margin,Date
Austin Peay,Eastern Illinois,64,67,1,-3,2014-01-18
Jacksonville State,Eastern Kentucky,56,60,1,-4,2014-01-18
UMass,Elon,84,74,0,10,2014-01-18
Loyola (IL),Evansville,48,53,1,-5,2014-01-18
Manhattan,Fairfield,67,71,1,-4,2014-01-18
Bryant,Fairleigh Dickinson,95,68,0,27,2014-01-18
Old Dominion,Florida Atlantic,65,60,0,5,2014-01-18
ETSU,Florida Gulf Coast,62,90,1,-28,2014-01-18
East Carolina,Florida International,64,68,1,-4,2014-01-18
New Mexico,Fresno State,89,78,0,11,2014-01-18
Seton Hall,Georgetown,67,57,0,10,2014-01-18
Arkansas,Georgia,61,66,1,-5,2014-01-18
Little Rock,Georgia State,73,99,1,-26,2014-01-18
Miami (FL),Georgia Tech,56,42,0,14,2014-01-18
Texas Southern,Grambling,74,72,0,2,2014-01-18
Coppin State,Hampton,71,68,0,3,2014-01-18
UC-Riverside,Hawaii,69,100,1,-31,2014-01-18
Lehigh,Holy Cross,42,61,1,-19,2014-01-18
Maryland-Eastern Shore,Howard,55,88,1,-33,2014-01-18
Cal State Bakersfield,Idaho,61,64,1,-3,2014-01-18
Michigan State,Illinois,78,62,0,16,2014-01-18
Oral Roberts,Incarnate Word,79,77,0,2,2014-01-18
Northwestern,Indiana,54,47,0,7,2014-01-18
Prairie View,Jackson State,85,80,0,5,2014-01-18
Oklahoma State,Kansas,78,80,1,-2,2014-01-18
West Virginia,Kansas State,56,78,1,-22,2014-01-18
Tennessee,Kentucky,66,74,1,-8,2014-01-18
Temple,La Salle,68,74,1,-6,2014-01-18
High Point,Liberty,76,70,0,6,2014-01-18
Mercer,Lipscomb,87,66,0,21,2014-01-18
Vanderbilt,LSU,58,81,1,-23,2014-01-18
Gonzaga,Loyola Marymount,82,72,0,10,2014-01-18
Albany (NY),Maine,85,78,0,7,2014-01-18
Rider,Marist,66,56,0,10,2014-01-18
Tulsa,Marshall,69,52,0,17,2014-01-18
Vermont,UMBC,73,47,0,26,2014-01-18
Houston Baptist,McNeese State,68,70,1,-2,2014-01-18
LeMoyne-Owen,Memphis,78,101,1,-23,2014-01-18
UTSA,Middle Tennessee,58,80,1,-22,2014-01-18
Texas A&M,Mississippi State,72,81,1,-9,2014-01-18
Alabama,Missouri,47,68,1,-21,2014-01-18
New Mexico State,UMKC,66,68,1,-2,2014-01-18
Northern Colorado,Montana,84,73,0,11,2014-01-18
North Dakota,Montana State,72,69,0,3,2014-01-18
UT-Martin,Morehead State,75,82,1,-7,2014-01-18
Robert Morris,Mount St. Mary's,77,69,0,8,2014-01-18
Hartford,New Hampshire,60,43,0,17,2014-01-18
Sam Houston State,New Orleans,77,70,0,7,2014-01-18
Texas A&M-Corpus Christi,Nicholls State,70,67,0,3,2014-01-18
Morgan State,Norfolk State,87,70,0,17,2014-01-18
Boston College,UNC,71,82,1,-11,2014-01-18
NJIT,North Carolina A&T,82,88,1,-6,2014-01-18
Delaware State,North Carolina Central,52,62,1,-10,2014-01-18
Davidson,UNC Greensboro,93,82,0,11,2014-01-18
Drexel,UNC Wilmington,79,63,0,16,2014-01-18
Western Illinois,North Dakota State,52,65,1,-13,2014-01-18
Delaware,Northeastern,74,70,0,4,2014-01-18
Portland State,Northern Arizona,56,77,1,-21,2014-01-18
Ohio,Northern Illinois,65,46,0,19,2014-01-18
Missouri State,Northern Iowa,89,94,1,-5,2014-01-18
Kennesaw State,Northern Kentucky,69,82,1,-13,2014-01-18
St. Joseph's,Penn,85,68,0,17,2014-01-18
Portland,Pepperdine,65,76,1,-11,2014-01-18
Gardner-Webb,Presbyterian,67,58,0,9,2014-01-18
Creighton,Providence,68,81,1,-13,2014-01-18
Penn State,Purdue,64,65,1,-1,2014-01-18
Niagara,Quinnipiac,71,85,1,-14,2014-01-18
Longwood,Radford,76,93,1,-17,2014-01-18
George Mason,Rhode Island,69,71,1,-2,2014-01-18
Dayton,Richmond,64,73,1,-9,2014-01-18
Eastern Washington,Sacramento State,64,75,1,-11,2014-01-18
Wagner,Saint Francis (PA),56,50,0,6,2014-01-18
Fordham,Saint Louis,48,70,1,-22,2014-01-18
Pacific,Saint Mary's,73,79,1,-6,2014-01-18
UNLV,San Diego State,52,63,1,-11,2014-01-18
San Diego,San Francisco,62,64,1,-2,2014-01-18
BYU,Santa Clara,91,81,0,10,2014-01-18
Bethune-Cookman,Savannah State,60,70,1,-10,2014-01-18
Louisiana-Monroe,South Alabama,64,58,0,6,2014-01-18
Ole Miss,South Carolina,75,74,0,1,2014-01-18
Florida A&M,South Carolina State,78,72,0,6,2014-01-18
Purdue-Fort Wayne,South Dakota,61,75,1,-14,2014-01-18
Omaha,South Dakota State,80,71,0,9,2014-01-18
Cincinnati,South Florida,61,54,0,7,2014-01-18
Lamar,Southeastern Louisiana,65,91,1,-26,2014-01-18
Murray State,SIU-Edwardsville,60,67,1,-7,2014-01-18
George Washington,St. Bonaventure,79,71,0,8,2014-01-18
Sacred Heart,St. Francis (NY),71,74,1,-3,2014-01-18
Dartmouth,St. John's (NY),55,69,1,-14,2014-01-18
Washington,Stanford,67,79,1,-12,2014-01-18
USC Upstate,Stetson,73,77,1,-4,2014-01-18
UMass-Lowell,Stony Brook,65,70,1,-5,2014-01-18
Pitt,Syracuse,54,59,1,-5,2014-01-18
Belmont,Tennessee State,79,65,0,14,2014-01-18
Southeast Missouri State,Tennessee Tech,83,74,0,9,2014-01-18
Iowa State,Texas,76,86,1,-10,2014-01-18
Texas Tech,TCU,60,49,0,11,2014-01-18
Texas-Arlington,Texas State,56,48,0,8,2014-01-18
Louisiana,Troy,72,59,0,13,2014-01-18
Rice,Tulane,41,58,1,-17,2014-01-18
UCLA,Utah,69,74,1,-5,2014-01-18
Milwaukee,Valparaiso,62,75,1,-13,2014-01-18
DePaul,Villanova,62,88,1,-26,2014-01-18
Florida State,Virginia,66,78,1,-12,2014-01-18
Duquesne,VCU,65,80,1,-15,2014-01-18
Southern Utah,Weber State,59,65,1,-6,2014-01-18
Samford,Western Carolina,64,67,1,-3,2014-01-18
Arkansas State,Western Kentucky,77,82,1,-5,2014-01-18
Indiana State,Wichita State,48,68,1,-20,2014-01-18
James Madison,William & Mary,56,78,1,-22,2014-01-18
Michigan,Wisconsin,77,70,0,7,2014-01-18
Chattanooga,Wofford,71,57,0,14,2014-01-18
San Jose State,Wyoming,56,67,1,-11,2014-01-18
Brown,Yale,67,74,1,-7,2014-01-18
Detroit,Youngstown State,63,77,1,-14,2014-01-18
Bucknell,Army,67,74,1,-7,2014-01-19
Wright State,Cleveland State,49,46,0,3,2014-01-19
Towson,College of Charleston,72,57,0,15,2014-01-19
Rutgers,Houston,55,77,1,-22,2014-01-19
Green Bay,UIC,69,64,0,5,2014-01-19
Siena,Iona,74,88,1,-14,2014-01-19
Minnesota,Iowa,73,94,1,-21,2014-01-19
Canisius,Monmouth,82,83,1,-1,2014-01-19
Virginia Tech,Notre Dame,63,70,1,-7,2014-01-19
Oregon,Oregon State,72,80,1,-8,2014-01-19
Utah Valley,Seattle,52,51,0,1,2014-01-19
Hofstra,SMU,49,73,1,-24,2014-01-19
Louisiana Tech,Southern Miss,71,80,1,-9,2014-01-19
Bowling Green State,Western Michigan,69,64,0,5,2014-01-19
Binghamton,Albany (NY),60,66,1,-6,2014-01-20
Alcorn State,Arkansas-Pine Bluff,71,45,0,26,2014-01-20
Fairfield,Belmont,53,62,1,-9,2014-01-20
Loyola (MD),Boston University,58,72,1,-14,2014-01-20
Xavier,DePaul,84,74,0,10,2014-01-20
Delaware,Drexel,90,77,0,13,2014-01-20
Marquette,Georgetown,80,72,0,8,2014-01-20
Prairie View,Grambling,83,82,0,1,2014-01-20
Morgan State,Hampton,80,71,0,9,2014-01-20
UMass-Lowell,Hartford,51,69,1,-18,2014-01-20
Texas Southern,Jackson State,80,84,1,-4,2014-01-20
Baylor,Kansas,68,78,1,-10,2014-01-20
St. Peter's,Marist,63,70,1,-7,2014-01-20
Stony Brook,UMBC,81,62,0,19,2014-01-20
Ohio State,Nebraska,62,68,1,-6,2014-01-20
Coppin State,Norfolk State,71,83,1,-12,2014-01-20
Delaware State,North Carolina A&T,55,66,1,-11,2014-01-20
Maryland,NC State,56,65,1,-9,2014-01-20
Florida A&M,Savannah State,68,79,1,-11,2014-01-20
Bethune-Cookman,South Carolina State,67,69,1,-2,2014-01-20
New Hampshire,Vermont,40,57,1,-17,2014-01-20
Creighton,Villanova,96,68,0,28,2014-01-20
UNC,Virginia,61,76,1,-15,2014-01-20
Idaho State,Weber State,59,65,1,-6,2014-01-20
Western Carolina,Wofford,60,71,1,-11,2014-01-20
Georgia Tech,Boston College,68,60,0,8,2014-01-21
Temple,UConn,66,90,1,-24,2014-01-21
Harvard,Florida Atlantic,53,68,1,-15,2014-01-21
Notre Dame,Florida State,74,76,1,-2,2014-01-21
Texas A&M,Kentucky,51,68,1,-17,2014-01-21
Missouri,LSU,71,77,1,-6,2014-01-21
Nicholls State,McNeese State,87,79,0,8,2014-01-21
Indiana,Michigan State,66,71,1,-5,2014-01-21
Evansville,Missouri State,61,64,1,-3,2014-01-21
Boise State,New Mexico,75,84,1,-9,2014-01-21
Purdue,Northwestern,60,63,1,-3,2014-01-21
Clemson,Pitt,43,76,1,-33,2014-01-21
Butler,Providence,56,65,1,-9,2014-01-21
Rutgers,SMU,56,70,1,-14,2014-01-21
Kansas State,Texas,64,67,1,-3,2014-01-21
Milwaukee,Wright State,57,73,1,-16,2014-01-21
Wyoming,Air Force,66,59,0,7,2014-01-22
Boston University,American,56,86,1,-30,2014-01-22
Northern Iowa,Bradley,65,69,1,-4,2014-01-22
Loyola (MD),Bucknell,60,70,1,-10,2014-01-22
Radford,Campbell,63,65,1,-2,2014-01-22
Niagara,Canisius,74,87,1,-13,2014-01-22
Army,Colgate,66,63,0,3,2014-01-22
UNC Wilmington,College of Charleston,70,75,1,-5,2014-01-22
VCU,Dayton,80,66,0,14,2014-01-22
Saint Louis,Duquesne,76,72,0,4,2014-01-22
Akron,Eastern Michigan,78,68,0,10,2014-01-22
George Mason,Fordham,70,76,1,-6,2014-01-22
Nevada,Fresno State,96,86,0,10,2014-01-22
Charleston Southern,Gardner-Webb,78,76,0,2,2014-01-22
South Carolina,Georgia,76,97,1,-21,2014-01-22
Oakland,Green Bay,69,83,1,-14,2014-01-22
William & Mary,Hofstra,60,77,1,-17,2014-01-22
Cleveland State,UIC,74,64,0,10,2014-01-22
Wichita State,Illinois State,70,55,0,15,2014-01-22
Holy Cross,Lafayette,59,58,0,1,2014-01-22
Liberty,Longwood,66,69,1,-3,2014-01-22
Indiana State,Loyola (IL),65,61,0,4,2014-01-22
Duke,Miami (FL),67,46,0,21,2014-01-22
Central Michigan,Miami (OH),80,86,1,-6,2014-01-22
Iowa,Michigan,67,75,1,-8,2014-01-22
Wisconsin,Minnesota,68,81,1,-13,2014-01-22
Auburn,Mississippi State,74,82,1,-8,2014-01-22
Southern,Mississippi Valley State,64,72,1,-8,2014-01-22
Lehigh,Navy,68,66,0,2,2014-01-22
Utah State,UNLV,42,62,1,-20,2014-01-22
Winthrop,UNC Asheville,66,81,1,-15,2014-01-22
North Carolina A&T,North Carolina Central,44,84,1,-40,2014-01-22
Bowling Green State,Ohio,58,56,0,2,2014-01-22
TCU,Oklahoma,69,77,1,-8,2014-01-22
Coastal Carolina,Presbyterian,84,72,0,12,2014-01-22
UMass,Richmond,55,58,1,-3,2014-01-22
Rhode Island,St. Joseph's,57,61,1,-4,2014-01-22
San Diego State,San Jose State,75,50,0,25,2014-01-22
Louisville,South Florida,86,47,0,39,2014-01-22
California,USC,69,77,1,-8,2014-01-22
Drake,Southern Illinois,57,54,0,3,2014-01-22
La Salle,St. Bonaventure,51,66,1,-15,2014-01-22
Arkansas,Tennessee,74,81,1,-7,2014-01-22
Northern Illinois,Toledo,68,77,1,-9,2014-01-22
Northeastern,Towson,57,54,0,3,2014-01-22
Ole Miss,Vanderbilt,63,52,0,11,2014-01-22
High Point,VMI,80,82,1,-2,2014-01-22
Wake Forest,Virginia Tech,83,77,0,6,2014-01-22
Oregon State,Washington State,66,55,0,11,2014-01-22
Texas Tech,West Virginia,81,87,1,-6,2014-01-22
Lamar,Abilene Christian,65,57,0,8,2014-01-23
Florida,Alabama,68,62,0,6,2014-01-23
Colorado,Arizona,57,69,1,-12,2014-01-23
Utah,Arizona State,75,79,1,-4,2014-01-23
Texas State,Little Rock,64,69,1,-5,2014-01-23
Jacksonville State,Austin Peay,71,59,0,12,2014-01-23
Buffalo,Ball State,68,71,1,-3,2014-01-23
Morehead State,Belmont,66,80,1,-14,2014-01-23
Hartford,Binghamton,56,54,0,2,2014-01-23
LIU-Brooklyn,Bryant,79,87,1,-8,2014-01-23
Chicago State,Cal State Bakersfield,71,63,0,8,2014-01-23
Cal Poly,Cal State Fullerton,58,56,0,2,2014-01-23
Hawaii,UC-Davis,90,73,0,17,2014-01-23
Cal State Northridge,UC-Irvine,66,72,1,-6,2014-01-23
UCSB,UC-Riverside,68,65,0,3,2014-01-23
Northwestern State,Central Arkansas,76,68,0,8,2014-01-23
Elon,Chattanooga,63,84,1,-21,2014-01-23
UCF,Cincinnati,51,69,1,-18,2014-01-23
Appalachian State,Citadel,80,67,0,13,2014-01-23
Tulane,East Carolina,59,54,0,5,2014-01-23
North Florida,ETSU,93,99,1,-6,2014-01-23
Southern Utah,Eastern Washington,83,90,1,-7,2014-01-23
St. Francis (NY),Fairleigh Dickinson,85,86,1,-1,2014-01-23
Wofford,Georgia Southern,74,64,0,10,2014-01-23
San Diego,Gonzaga,56,59,1,-3,2014-01-23
Idaho,Grand Canyon,73,86,1,-13,2014-01-23
New Orleans,Houston Baptist,79,66,0,13,2014-01-23
Montana,Idaho State,59,54,0,5,2014-01-23
Sam Houston State,Incarnate Word,74,85,1,-11,2014-01-23
Stetson,Kennesaw State,68,65,0,3,2014-01-23
Western Michigan,Kent State,75,59,0,16,2014-01-23
Georgia State,Louisiana,77,70,0,7,2014-01-23
Western Kentucky,Louisiana-Monroe,69,51,0,18,2014-01-23
Charlotte,Louisiana Tech,60,80,1,-20,2014-01-23
UMass-Lowell,Maine,74,62,0,12,2014-01-23
Houston,Memphis,59,82,1,-23,2014-01-23
Florida Gulf Coast,Mercer,55,68,1,-13,2014-01-23
Fairfield,Monmouth,60,63,1,-3,2014-01-23
Tennessee Tech,Murray State,53,92,1,-39,2014-01-23
Denver,Omaha,74,60,0,14,2014-01-23
Albany (NY),New Hampshire,56,60,1,-4,2014-01-23
Sacramento State,North Dakota,71,82,1,-11,2014-01-23
Alabama-Birmingham,North Texas,65,76,1,-11,2014-01-23
Northern Arizona,Northern Colorado,72,87,1,-15,2014-01-23
Illinois,Ohio State,55,62,1,-7,2014-01-23
Southern Miss,Old Dominion,75,60,0,15,2014-01-23
Stephen F. Austin,Oral Roberts,72,69,0,3,2014-01-23
Loyola Marymount,Pacific,92,81,0,11,2014-01-23
Nebraska,Penn State,54,58,1,-4,2014-01-23
BYU,Portland,110,114,1,-4,2014-01-23
Marshall,Rice,73,63,0,10,2014-01-23
Sacred Heart,Robert Morris,65,91,1,-26,2014-01-23
Mount St. Mary's,Saint Francis (PA),83,77,0,6,2014-01-23
Pepperdine,Saint Mary's,74,80,1,-6,2014-01-23
UNC Greensboro,Samford,78,88,1,-10,2014-01-23
St. Peter's,Siena,47,64,1,-17,2014-01-23
Jacksonville,USC Upstate,69,79,1,-10,2014-01-23
SIU-Edwardsville,Southeast Missouri State,78,82,1,-4,2014-01-23
Seton Hall,St. John's (NY),76,77,1,-1,2014-01-23
Eastern Illinois,UT-Martin,77,84,1,-7,2014-01-23
Eastern Kentucky,Tennessee State,94,78,0,16,2014-01-23
Southeastern Louisiana,Texas A&M-Corpus Christi,71,74,1,-3,2014-01-23
Troy,Texas-Arlington,56,59,1,-3,2014-01-23
Middle Tennessee,Tulsa,53,58,1,-5,2014-01-23
Stanford,UCLA,74,91,1,-17,2014-01-23
UMKC,Utah Valley,48,66,1,-18,2014-01-23
Central Connecticut,Wagner,87,83,0,4,2014-01-23
Oregon,Washington,76,80,1,-4,2014-01-23
Montana State,Weber State,57,86,1,-29,2014-01-23
Davidson,Western Carolina,82,77,0,5,2014-01-23
South Dakota,Western Illinois,61,79,1,-18,2014-01-23
Valparaiso,Youngstown State,74,71,0,3,2014-01-23
Quinnipiac,Iona,73,95,1,-22,2014-01-24
Rider,Manhattan,51,67,1,-16,2014-01-24
Detroit,Milwaukee,73,54,0,19,2014-01-24
Marist,Niagara,74,80,1,-6,2014-01-24
Lipscomb,Northern Kentucky,75,74,0,1,2014-01-24
Vermont,Stony Brook,64,67,1,-3,2014-01-24
Sam Houston State,Abilene Christian,70,51,0,19,2014-01-25
LSU,Alabama,80,82,1,-2,2014-01-25
Alabama State,Alcorn State,58,54,0,4,2014-01-25
Colorado,Arizona State,51,72,1,-21,2014-01-25
Auburn,Arkansas,67,86,1,-19,2014-01-25
Little Rock,Arkansas State,49,77,1,-28,2014-01-25
American,Army,84,74,0,10,2014-01-25
Tennessee Tech,Austin Peay,69,83,1,-14,2014-01-25
Texas,Baylor,74,60,0,14,2014-01-25
Eastern Kentucky,Belmont,81,84,1,-3,2014-01-25
Maryland-Eastern Shore,Bethune-Cookman,63,69,1,-6,2014-01-25
San Jose State,Boise State,55,76,1,-21,2014-01-25
Miami (OH),Bowling Green State,70,65,0,5,2014-01-25
Yale,Brown,56,73,1,-17,2014-01-25
St. Francis (NY),Bryant,79,83,1,-4,2014-01-25
Boston University,Bucknell,64,61,0,3,2014-01-25
St. John's (NY),Butler,69,52,0,17,2014-01-25
UMKC,Cal State Bakersfield,70,69,0,1,2014-01-25
UCSB,Cal State Fullerton,72,74,1,-2,2014-01-25
Hawaii,UC-Irvine,90,86,0,4,2014-01-25
Cal Poly,UC-Riverside,58,61,1,-3,2014-01-25
Stephen F. Austin,Central Arkansas,66,49,0,17,2014-01-25
Akron,Central Michigan,82,74,0,8,2014-01-25
Longwood,Charleston Southern,88,85,0,3,2014-01-25
UNC Greensboro,Chattanooga,67,77,1,-10,2014-01-25
Western Carolina,Citadel,78,60,0,18,2014-01-25
Valparaiso,Cleveland State,50,69,1,-19,2014-01-25
New Mexico,Colorado State,68,66,0,2,2014-01-25
Columbia,Cornell,74,58,0,16,2014-01-25
Georgetown,Creighton,63,76,1,-13,2014-01-25
Georgia Southern,Davidson,52,82,1,-30,2014-01-25
Towson,Delaware,76,83,1,-7,2014-01-25
Wichita State,Drake,78,61,0,17,2014-01-25
William & Mary,Drexel,68,66,0,2,2014-01-25
Florida State,Duke,56,78,1,-22,2014-01-25
St. Bonaventure,Duquesne,81,83,1,-2,2014-01-25
Southern Miss,East Carolina,60,46,0,14,2014-01-25
Jacksonville,ETSU,75,76,1,-1,2014-01-25
Ohio,Eastern Michigan,58,56,0,2,2014-01-25
Central Connecticut,Fairleigh Dickinson,73,86,1,-13,2014-01-25
Tennessee,Florida,41,67,1,-26,2014-01-25
Howard,Florida A&M,69,62,0,7,2014-01-25
Florida Atlantic,Florida International,57,66,1,-9,2014-01-25
Wofford,Furman,76,52,0,24,2014-01-25
Campbell,Gardner-Webb,48,66,1,-18,2014-01-25
George Washington,George Mason,75,69,0,6,2014-01-25
BYU,Gonzaga,69,84,1,-15,2014-01-25
Seattle,Grand Canyon,63,71,1,-8,2014-01-25
UNC Asheville,High Point,67,78,1,-11,2014-01-25
Northeastern,Hofstra,70,57,0,13,2014-01-25
Southeastern Louisiana,Houston Baptist,60,52,0,8,2014-01-25
Montana State,Idaho State,64,69,1,-5,2014-01-25
Lamar,Incarnate Word,64,75,1,-11,2014-01-25
Illinois State,Indiana State,62,76,1,-14,2014-01-25
Kansas State,Iowa State,75,81,1,-6,2014-01-25
IUPUI,Purdue-Fort Wayne,75,90,1,-15,2014-01-25
Grambling,Jackson State,59,76,1,-17,2014-01-25
College of Charleston,James Madison,56,58,1,-2,2014-01-25
Florida Gulf Coast,Kennesaw State,83,62,0,21,2014-01-25
Georgia,Kentucky,54,79,1,-25,2014-01-25
VCU,La Salle,97,89,0,8,2014-01-25
Lafayette,Lehigh,68,71,1,-3,2014-01-25
Presbyterian,Liberty,53,65,1,-12,2014-01-25
Cal State Northridge,Long Beach State,62,76,1,-14,2014-01-25
Mount St. Mary's,LIU-Brooklyn,71,75,1,-4,2014-01-25
Western Kentucky,Louisiana,79,70,0,9,2014-01-25
Georgia State,Louisiana-Monroe,66,58,0,8,2014-01-25
Marshall,Louisiana Tech,77,98,1,-21,2014-01-25
Northern Iowa,Loyola (IL),87,93,1,-6,2014-01-25
Colgate,Loyola (MD),60,67,1,-7,2014-01-25
Villanova,Marquette,94,85,0,9,2014-01-25
Pitt,Maryland,83,79,0,4,2014-01-25
Hartford,UMBC,58,60,1,-2,2014-01-25
Stetson,Mercer,49,87,1,-38,2014-01-25
Syracuse,Miami (FL),64,52,0,12,2014-01-25
Michigan,Michigan State,80,75,0,5,2014-01-25
Mississippi State,Ole Miss,63,82,1,-19,2014-01-25
South Carolina,Missouri,74,82,1,-8,2014-01-25
Southern Illinois,Missouri State,63,69,1,-6,2014-01-25
Jacksonville State,Murray State,65,73,1,-8,2014-01-25
Holy Cross,Navy,67,52,0,15,2014-01-25
South Dakota,Omaha,73,77,1,-4,2014-01-25
Fresno State,UNLV,73,75,1,-2,2014-01-25
Texas-Rio Grande Valley,New Mexico State,78,90,1,-12,2014-01-25
Morgan State,North Carolina A&T,67,68,1,-1,2014-01-25
Coppin State,North Carolina Central,63,87,1,-24,2014-01-25
Northern Arizona,North Dakota,68,84,1,-16,2014-01-25
Middle Tennessee,North Texas,70,63,0,7,2014-01-25
Sacramento State,Northern Colorado,62,72,1,-10,2014-01-25
Buffalo,Northern Illinois,75,67,0,8,2014-01-25
Iowa,Northwestern,76,50,0,26,2014-01-25
UIC,Oakland,75,76,1,-1,2014-01-25
West Virginia,Oklahoma State,75,81,1,-6,2014-01-25
Tulane,Old Dominion,64,70,1,-6,2014-01-25
Northwestern State,Oral Roberts,87,83,0,4,2014-01-25
Pepperdine,Pacific,66,76,1,-10,2014-01-25
NJIT,Penn,74,89,1,-15,2014-01-25
San Diego,Portland,65,63,0,2,2014-01-25
Southern Utah,Portland State,64,67,1,-3,2014-01-25
Arkansas-Pine Bluff,Prairie View,62,71,1,-9,2014-01-25
Xavier,Providence,72,81,1,-9,2014-01-25
Wisconsin,Purdue,72,58,0,14,2014-01-25
Coastal Carolina,Radford,69,61,0,8,2014-01-25
Dayton,Rhode Island,76,88,1,-12,2014-01-25
Charlotte,Rice,69,71,1,-2,2014-01-25
St. Joseph's,Richmond,62,77,1,-15,2014-01-25
Wagner,Robert Morris,70,74,1,-4,2014-01-25
UConn,Rutgers,82,71,0,11,2014-01-25
Sacred Heart,Saint Francis (PA),66,68,1,-2,2014-01-25
Loyola Marymount,Saint Mary's,61,89,1,-28,2014-01-25
Elon,Samford,59,62,1,-3,2014-01-25
Santa Clara,San Francisco,66,75,1,-9,2014-01-25
Hampton,Savannah State,80,71,0,9,2014-01-25
DePaul,Seton Hall,69,86,1,-17,2014-01-25
Norfolk State,South Carolina State,61,73,1,-12,2014-01-25
North Florida,USC Upstate,60,71,1,-11,2014-01-25
North Dakota State,South Dakota State,85,77,0,8,2014-01-25
Eastern Illinois,Southeast Missouri State,77,74,0,3,2014-01-25
Alabama A&M,Southern,52,66,1,-14,2014-01-25
SIU-Edwardsville,UT-Martin,87,82,0,5,2014-01-25
Morehead State,Tennessee State,80,74,0,6,2014-01-25
Vanderbilt,Texas A&M,66,55,0,11,2014-01-25
New Orleans,Texas A&M-Corpus Christi,70,62,0,8,2014-01-25
South Alabama,Texas-Arlington,65,73,1,-8,2014-01-25
Kansas,TCU,91,69,0,22,2014-01-25
UTSA,UTEP,62,81,1,-19,2014-01-25
Mississippi Valley State,Texas Southern,56,94,1,-38,2014-01-25
Troy,Texas State,65,73,1,-8,2014-01-25
Oklahoma,Texas Tech,74,65,0,9,2014-01-25
Alabama-Birmingham,Tulsa,70,63,0,7,2014-01-25
San Diego State,Utah State,74,69,0,5,2014-01-25
Chicago State,Utah Valley,55,62,1,-7,2014-01-25
Virginia Tech,Virginia,45,65,1,-20,2014-01-25
Notre Dame,Wake Forest,58,65,1,-7,2014-01-25
Oregon State,Washington,81,87,1,-6,2014-01-25
Montana,Weber State,63,68,1,-5,2014-01-25
Denver,Western Illinois,67,55,0,12,2014-01-25
VMI,Winthrop,57,58,1,-1,2014-01-25
Nevada,Wyoming,62,64,1,-2,2014-01-25
Wright State,Youngstown State,67,68,1,-1,2014-01-25
Utah,Arizona,56,65,1,-9,2014-01-26
Marist,Canisius,65,78,1,-13,2014-01-26
Harvard,Dartmouth,80,50,0,30,2014-01-26
Bradley,Evansville,60,66,1,-6,2014-01-26
Siena,Fairfield,64,56,0,8,2014-01-26
Detroit,Green Bay,52,62,1,-10,2014-01-26
SMU,Houston,75,68,0,7,2014-01-26
Illinois,Indiana,46,56,1,-10,2014-01-26
Quinnipiac,Manhattan,90,86,0,4,2014-01-26
Fordham,UMass,52,90,1,-38,2014-01-26
New Hampshire,UMass-Lowell,61,32,0,29,2014-01-26
South Florida,Memphis,58,80,1,-22,2014-01-26
Minnesota,Nebraska,78,82,1,-4,2014-01-26
Clemson,UNC,61,80,1,-19,2014-01-26
Georgia Tech,NC State,78,80,1,-2,2014-01-26
Kean,Princeton,54,84,1,-30,2014-01-26
Monmouth,Rider,71,77,1,-6,2014-01-26
Iona,St. Peter's,71,63,0,8,2014-01-26
Stanford,USC,79,71,0,8,2014-01-26
Maine,Stony Brook,61,79,1,-18,2014-01-26
Cincinnati,Temple,80,76,0,4,2014-01-26
Kent State,Toledo,78,81,1,-3,2014-01-26
California,UCLA,64,76,1,-12,2014-01-26
Binghamton,Vermont,39,72,1,-33,2014-01-26
Oregon,Washington State,71,44,0,27,2014-01-26
Ball State,Western Michigan,53,62,1,-9,2014-01-26
Alabama A&M,Alcorn State,64,70,1,-6,2014-01-27
Howard,Bethune-Cookman,47,58,1,-11,2014-01-27
NJIT,Delaware State,65,59,0,6,2014-01-27
Villanova,Georgetown,65,60,0,5,2014-01-27
Colgate,Lafayette,75,68,0,7,2014-01-27
Coppin State,North Carolina A&T,70,54,0,16,2014-01-27
Morgan State,North Carolina Central,52,53,1,-1,2014-01-27
Oklahoma State,Oklahoma,76,88,1,-12,2014-01-27
Duke,Pitt,80,65,0,15,2014-01-27
Eastern Washington,Portland State,83,92,1,-9,2014-01-27
Mississippi Valley State,Prairie View,81,72,0,9,2014-01-27
Norfolk State,Savannah State,56,49,0,7,2014-01-27
Hampton,South Carolina State,67,56,0,11,2014-01-27
Alabama State,Southern,55,68,1,-13,2014-01-27
Arkansas-Pine Bluff,Texas Southern,71,72,1,-1,2014-01-27
Hofstra,Towson,58,76,1,-18,2014-01-27
College of Charleston,William & Mary,63,74,1,-11,2014-01-27
Missouri,Arkansas,75,71,0,4,2014-01-28
West Virginia,Baylor,66,64,0,2,2014-01-28
St. John's (NY),Creighton,60,63,1,-3,2014-01-28
Cleveland State,Eastern Illinois,82,68,0,14,2014-01-28
Michigan State,Iowa,71,69,0,2,2014-01-28
Texas Tech,Kansas State,58,66,1,-8,2014-01-28
Kentucky,LSU,82,87,1,-5,2014-01-28
VMI,UNC Asheville,109,105,0,4,2014-01-28
Virginia,Notre Dame,68,53,0,15,2014-01-28
High Point,Presbyterian,81,74,0,7,2014-01-28
SMU,South Florida,71,78,1,-7,2014-01-28
New Mexico,Utah State,78,65,0,13,2014-01-28
Loyola (IL),Wichita State,45,57,1,-12,2014-01-28
Ball State,Akron,46,73,1,-27,2014-01-29
